				HLT Prescales														
		HLT_HcalPhiSym_v3	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG5||L1_SingleEG24||L1_SingleMuOpen		
	dataset L1MinimumBias																	
		HLT_L1MinimumBiasHF_AND_v2	null	0	0	0	0	0	0	0	0	0	0	0	0	L1_MinimumBiasHF0_AND_BptxAND		
		HLT_L1MinimumBiasHF_OR_v2	null	0	0	0	0	0	0	0	0	0	0	0	0	L1_MinimumBiasHF0_OR_BptxAND		
	dataset MonteCarlo																	
		MC_AK4CaloJets_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_AK4PFJets_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_AK8CaloHT_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_AK8PFHT_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_AK8PFJets_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_AK8TrimPFJets_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_CaloHT_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_CaloMET_JetIdCleaned_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_CaloMET_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_CaloMHT_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_Diphoton10_10_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass10_v4	null	0	0	0	0	0	0	0	0	0	0	0	0	L1_SingleEG5		
		MC_DoubleEle5_CaloIdL_GsfTrkIdVL_MW_v5	EXO,base unisolated EXO trigger,main driver is Z'->ee analysis but generally used in EXO	0	0	0	0	0	0	0	0	0	0	0	0	L1_SingleEG5		
		MC_DoubleGlbTrkMu_TrkIsoVVL_DZ_v2	Muon	0	0	0	0	0	0	0	0	0	0	0	0	L1_DoubleMu0		
		MC_DoubleL1Tau_MediumIsoPFTau32_Trk1_eta2p1_Reg_v1	TAU,HIG,EXO	0	0	0	0	0	0	0	0	0	0	0	0	L1_DoubleIsoTau26er||L1_DoubleIsoTau27er||L1_DoubleIsoTau28er||L1_DoubleIsoTau29er||L1_DoubleIsoTau30er||L1_DoubleIsoTau32er		
		MC_DoubleMuNoFiltersNoVtx_v2	EXO,DisplacedSUSY	0	0	0	0	0	0	0	0	0	0	0	0	L1_DoubleMu0		
		MC_DoubleMu_TrkIsoVVL_DZ_v2	Muon	0	0	0	0	0	0	0	0	0	0	0	0	L1_DoubleMu0		
		MC_Ele15_Ele10_CaloIdL_TrackIdL_IsoVL_DZ_v5	HIG	0	0	0	0	0	0	0	0	0	0	0	0	L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15	||L1_DoubleEG_23_10||L1_DoubleEG_24_17	
		MC_Ele5_WPLoose_Gsf_v5	Egamma	0	0	0	0	0	0	0	0	0	0	0	0	L1_SingleEG5		
		MC_IsoMu_v5	SMP,muon	0	0	0	0	0	0	0	0	0	0	0	0	L1_SingleMu3||L1_SingleMu5||L1_SingleMu7		
		MC_IsoTkMu15_v5	SMP,muon	0	0	0	0	0	0	0	0	0	0	0	0	L1_SingleMu3||L1_SingleMu5||L1_SingleMu7		
		MC_LooseIsoPFTau20_v2	TAU,HIG	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_LooseIsoPFTau50_Trk30_eta2p1_v1	HIG,TAU,EXO	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_PFHT_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_PFMET_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_PFMHT_v3	null	1	1	1	1	1	1	1	1	1	1	1	1			
		MC_ReducedIterativeTracking_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
	dataset NoBPTX																	
		HLT_JetE30_NoBPTX3BX_v2	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleJetC20_NotBptxOR_3BX		
		HLT_JetE30_NoBPTX_v3	EXO	160	70	60	42	30	17	8	6	4	3	1	1	L1_SingleJetC20_NotBptxOR		
		HLT_JetE50_NoBPTX3BX_v2	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleJetC32_NotBptxOR_3BX||L1_SingleJetC36_NotBptxOR_3BX		
		HLT_JetE70_NoBPTX3BX_v2	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleJetC32_NotBptxOR_3BX||L1_SingleJetC36_NotBptxOR_3BX		
		HLT_L2Mu10_NoVertex_NoBPTX3BX_v2	EXO	100	100	100	70	50	30	15	10	7	5	2	1	L1_SingleMuOpen_NotBptxOR_3BX		
		HLT_L2Mu10_NoVertex_NoBPTX_v3	EXO	100	100	100	70	50	30	15	10	7	5	2	1	L1_SingleMuOpen_NotBptxOR		
		HLT_L2Mu35_NoVertex_3Sta_NoBPTX3BX_v2	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleMuOpen_NotBptxOR_3BX		
		HLT_L2Mu40_NoVertex_3Sta_NoBPTX3BX_v2	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleMuOpen_NotBptxOR_3BX		
	dataset ZeroBias																	
		HLT_Random_v2	null	1	1	1	1	1	1	1	1	1	1	1	1			
		HLT_ZeroBias_FirstCollisionAfterAbortGap_TCDS_v1	null	1	1	1	1	1	1	1	1	1	1	1	1			
		HLT_ZeroBias_FirstCollisionAfterAbortGap_v1	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_ZeroBias_FirstCollidingBunch		
		HLT_ZeroBias_IsolatedBunches_v3	null	50	50	50	50	50	50	50	50	50	50	50	50	L1_IsolatedBunch		
		HLT_ZeroBias_v4		150	150	150	300	390	300	300	300	300	300	300	300	L1_ZeroBias		
stream PhysicsEGamma																		
	dataset DoubleEG																	
		HLT_Diphoton30EB_18EB_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Diphoton30PV_18PV_R9Id_AND_IsoCaloId_AND_HE_R9Id_DoublePixelVeto_Mass55_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Diphoton30_18_R9Id_OR_IsoCaloId_AND_HE_R9Id_DoublePixelSeedMatch_Mass70_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Diphoton30_18_R9Id_OR_IsoCaloId_AND_HE_R9Id_Mass90_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Diphoton30_18_Solid_R9Id_AND_IsoCaloId_AND_HE_R9Id_Mass55_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_DoubleEle24_22_eta2p1_WPLoose_Gsf_v5	TAU,HIG	1	1	1	1	1	1	1	1	1	1	1	1	L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_DoubleEle33_CaloIdL_GsfTrkIdVL_MW_v6	EXO-Disappearing Tracks	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG26||L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoubleEle33_CaloIdL_GsfTrkIdVL_v6	EXO-Disappearing Tracks	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG26||L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoubleEle33_CaloIdL_MW_v4	EXO-Disappearing Tracks	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG26||L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoubleEle33_CaloIdL_v4	EXO	0	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG26||L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoubleEle37_Ele27_CaloIdL_GsfTrkIdVL_v4	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG26||L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT250_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_DoubleEG6_HTT255||L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_DoubleEle8_CaloIdM_TrackIdM_Mass8_PFHT300_v7	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_DoubleEG6_HTT255||L1_HTT160||L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320		
		HLT_DoublePhoton60_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_DoublePhoton85_v5	Egamma,EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_ECALHT800_v3	exotica	1	1	1	1	1	1	1	1	1	1	1	1	L1_HTT300||L1_ETM70		
		HLT_Ele10_CaloIdM_TrackIdM_CentralPFJet30_BTagCSV_p13_v4	null	1	1	1	1	1	1	1	1	1	1	1	1	L1_Jet32_Mu0_EG10_dPhi_Jet_Mu_Max0p4_dPhi_Mu_EG_Min1p0		
		HLT_Ele12_CaloIdL_TrackIdL_IsoVL_PFJet30_v6	SUSY	4	4	4	20	20	20	20	20	15	10	10	10	L1_SingleEG10||L1_SingleEG15		
		HLT_Ele12_CaloIdL_TrackIdL_IsoVL_v6	HIG	8	8	8	40	40	40	40	40	30	20	20	20	L1_SingleEG10||L1_SingleEG15		
		HLT_Ele12_CaloIdM_TrackIdM_PFJet30_v6	SUSY	4	4	4	20	20	20	20	20	15	10	10	10	L1_SingleEG10||L1_SingleEG15		
		HLT_Ele16_Ele12_Ele8_CaloIdL_TrackIdL_v6	HIG	1	1	1	1	1	1	1	1	1	1	1	1	L1_TripleEG_14_10_8		
		HLT_Ele17_CaloIdL_GsfTrkIdVL_v4	null	5	4	3	24	24	24	24	24	24	24	24	24	L1_SingleEG15		
		HLT_Ele17_CaloIdL_TrackIdL_IsoVL_PFJet30_v4	SUSY	1	1	1	4	4	4	4	4	4	4	4	4	L1_SingleEG15		
		HLT_Ele17_CaloIdL_TrackIdL_IsoVL_v5	HIG	4	4	4	24	4	4	4	4	4	4	4	4	L1_SingleEG15		
		HLT_Ele17_CaloIdM_TrackIdM_PFJet30_v4	SUSY	1	1	1	4	4	4	4	4	4	4	4	4	L1_SingleEG15		
		HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v6	HIG	0	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Ele17_Ele12_CaloIdL_TrackIdL_IsoVL_v6	HIG	30	23	20	15	10	5	3	2	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Ele23_CaloIdL_TrackIdL_IsoVL_PFJet30_v6	SUSY	1	1	1	4	4	4	4	4	4	4	4	4	L1_SingleEG15		
		HLT_Ele23_CaloIdL_TrackIdL_IsoVL_v6	HIG	1	1	1	1	1	1	280	200	140	100	60	30	L1_SingleEG18||L1_SingleEG24		
		HLT_Ele23_CaloIdM_TrackIdM_PFJet30_v6	SUSY	1	1	1	4	4	4	4	4	4	4	4	4	L1_SingleEG15		
		HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_L1JetTauSeeded_v1	HIG	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleJet200||L1_SingleJet180||L1_SingleJet170||L1_SingleTau100er||L1_SingleTau120er		
		HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_DZ_v6	HIG	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Ele23_Ele12_CaloIdL_TrackIdL_IsoVL_v6	HIG	10	7	6	5	3	2	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Ele27_HighEta_Ele20_Mass55_v4	ECAL DPG	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Ele30WP60_Ele8_Mass55_v5	EGM	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28		
		HLT_Ele30WP60_SC4_Mass55_v6	HIG	2	2	2	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28		
		HLT_Ele8_CaloIdL_TrackIdL_IsoVL_PFJet30_v4	SUSY	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG10||L1_SingleEG5		
		HLT_Ele8_CaloIdM_TrackIdM_PFJet30_v6	SUSY	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG10||L1_SingleEG5		
		HLT_Photon26_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon16_AND_HE10_R9Id65_Eta2_Mass60_v5	EXO long-lived	480	390	340	240	170	100	50	35	25	20	10	5	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Photon36_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon22_AND_HE10_R9Id65_Eta2_Mass15_v5	EXO long-lived	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
		HLT_Photon42_R9Id85_OR_CaloId24b40e_Iso50T80L_Photon25_AND_HE10_R9Id65_Eta2_Mass15_v5	EXO long-lived	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_DoubleEG_15_10||L1_DoubleEG_18_17||L1_DoubleEG_20_18||L1_DoubleEG_22_10||L1_DoubleEG_22_12||L1_DoubleEG_22_15||L1_DoubleEG_23_10||L1_DoubleEG_24_17		
	dataset SingleElectron																	
		HLT_Ele105_CaloIdVT_GsfTrkIdT_v6	EXO,,high pt unisolated single lepton trigger,use case is W'->enu but generally used in EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_Ele115_CaloIdVT_GsfTrkIdT_v5	EXO	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleJet170||L1_SingleJet180||L1_SingleJet200||L1_SingleTau100er||L1_SingleTau120er		
		HLT_Ele15_IsoVVVL_BTagCSV_p067_PFHT400_v4	SUSY,electron+hadronic	10	6	5	3	2	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele15_IsoVVVL_PFHT350_PFMET50_v5	SUSY,electron+hadronic	1	1	1	1	1	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele15_IsoVVVL_PFHT350_v5	SUSY,electron+hadronic	10	1	1	1	1	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele15_IsoVVVL_PFHT400_PFMET50_v3	SUSY,electron+hadronic	1	1	1	1	1	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele15_IsoVVVL_PFHT400_v3	SUSY,electron+hadronic	1	1	1	1	1	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele15_IsoVVVL_PFHT600_v6	SUSY,electron+hadronic	1	1	1	1	1	1	1	1	1	1	1	1	(L1_HTT200||L1_HTT220||L1_HTT240||L1_HTT255||L1_HTT270||L1_HTT280||L1_HTT300||L1_HTT320)	AND	(L1_SingleEG5)
		HLT_Ele22_eta2p1_WPLoose_Gsf_LooseIsoPFTau20_SingleL1_v5	TAU,HIG	1	1	1	1	1	1	1	1	1	1	1	1	L1_SingleIsoEG20er||L1_SingleIsoEG22er||L1_SingleEG40		
		HLT_Ele22_eta2p1_WPLoose_Gsf_v6	TAU,HIG	0	0	0	36	1	1	1	1	1	1	1	1	L1_SingleIsoEG20er||L1_SingleIsoEG22er||L1_SingleEG40		
		HLT_Ele23_WPLoose_Gsf_WHbbBoost_v5	null	0	0	0	0	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28		
		HLT_Ele23_WPLoose_Gsf_v6	SMP/Top/Higgs (?)	0	0	0	0	1	1	1	1	1	1	1	1	L1_SingleEG30||L1_SingleEG34||L1_SingleEG40||L1_SingleIsoEG22er||L1_SingleIsoEG24er||L1_SingleIsoEG26er||L1_SingleIsoEG24||L1_SingleIsoEG26||L1_SingleIsoEG28		
